date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:48:40	720/720	---MC-	200	added ('OK')	application/rss+xml	etag:%222169f762718637afefc209042ee0f3dc%22	http://zaman-it.com/dedicated-hosting/feed/	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/dedicated-hosting/feed/index.html	(from http://zaman-it.com/dedicated-hosting/)
11:48:42	41183/41183	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:06:56%20GMT	http://zaman-it.com/images/apresent.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/apresent.jpg	(from http://zaman-it.com/dedicated-hosting/)
11:48:43	0/-1	---M--	301	error ('')			http://zaman-it.com/email-marketing	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/email-marketing.145.delayed	(from http://zaman-it.com/dedicated-hosting/)
11:48:43	0/-1	---M--	301	error ('')			http://zaman-it.com/email-marketing	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/email-marketing.146.delayed	(from http://zaman-it.com/dedicated-hosting/)
11:48:43	2335/2335	---MCZ	200	added ('OK')	text/xml	date:Wed,%2023%20Nov%202016%2005:48:42%20GMT	http://zaman-it.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzaman-it.com%2Fdedicated-hosting%2F&format=xml	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-json/oembed/1.0/embed6542	(from http://zaman-it.com/dedicated-hosting/)
11:48:43	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202016%2005:48:42%20GMT	http://zaman-it.com/?p=1572	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/indexa9e1.html	(from http://zaman-it.com/dedicated-hosting/)
11:48:44	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202016%2005:48:43%20GMT	http://zaman-it.com/dedicated-hosting/contact	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/dedicated-hosting/contact	(from http://zaman-it.com/dedicated-hosting/)
11:48:46	2223/2223	---MC-	200	added ('OK')	application/json	date:Wed,%2023%20Nov%202016%2005:48:44%20GMT	http://zaman-it.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzaman-it.com%2Fshared-hosting%2F	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-json/oembed/1.0/embed7a8e.json	(from http://zaman-it.com/shared-hosting/)
11:48:46	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202016%2005:48:45%20GMT	http://zaman-it.com/?p=1554	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/index1a80.html	(from http://zaman-it.com/shared-hosting/)
11:48:46	714/714	---MC-	200	added ('OK')	application/rss+xml	etag:%222169f762718637afefc209042ee0f3dc%22	http://zaman-it.com/shared-hosting/feed/	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/shared-hosting/feed/index.html	(from http://zaman-it.com/shared-hosting/)
11:48:47	0/-1	---M--	301	error ('')			http://zaman-it.com/email-marketing	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/email-marketing.14a.delayed	(from http://zaman-it.com/shared-hosting/)
11:48:47	0/-1	---M--	301	error ('')			http://zaman-it.com/email-marketing	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/email-marketing.14b.delayed	(from http://zaman-it.com/shared-hosting/)
11:48:47	2320/2320	---MCZ	200	added ('OK')	text/xml	date:Wed,%2023%20Nov%202016%2005:48:46%20GMT	http://zaman-it.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzaman-it.com%2Fshared-hosting%2F&format=xml	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-json/oembed/1.0/embed48b3	(from http://zaman-it.com/shared-hosting/)
11:48:50	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202016%2005:48:49%20GMT	http://zaman-it.com/shared-hosting/contact	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/shared-hosting/contact	(from http://zaman-it.com/shared-hosting/)
11:48:50	290125/290125	---M--	200	added ('OK')	application/pdf	date:Wed,%2026%20Oct%202016%2005:44:50%20GMT	http://zaman-it.com/pdf/domainhosting.pdf	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/pdf/domainhosting.pdf	(from http://zaman-it.com/domain-registration/)
11:48:51	2223/2223	---MC-	200	added ('OK')	application/json	date:Wed,%2023%20Nov%202016%2005:48:50%20GMT	http://zaman-it.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzaman-it.com%2Fstatic-website%2F	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-json/oembed/1.0/embed9232.json	(from http://zaman-it.com/static-website/)
11:48:51	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202016%2005:48:51%20GMT	http://zaman-it.com/?p=2182	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/index4978.html	(from http://zaman-it.com/static-website/)
11:48:52	2320/2320	---MCZ	200	added ('OK')	text/xml	date:Wed,%2023%20Nov%202016%2005:48:51%20GMT	http://zaman-it.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzaman-it.com%2Fstatic-website%2F&format=xml	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-json/oembed/1.0/embed651f	(from http://zaman-it.com/static-website/)
11:48:55	44923/44923	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Nov%202016%2005:48:54%20GMT	http://zaman-it.com/website/domain-registration.html	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/website/domain-registration.html	(from http://zaman-it.com/static-website/)
11:48:55	0/-1	---M--	301	error ('')			http://zaman-it.com/email-marketing	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/email-marketing.151.delayed	(from http://zaman-it.com/static-website/)
11:48:55	0/-1	---M--	301	error ('')			http://zaman-it.com/email-marketing	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/email-marketing.152.delayed	(from http://zaman-it.com/static-website/)
11:48:57	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202016%2005:48:56%20GMT	http://zaman-it.com/static-website/contact	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/static-website/contact	(from http://zaman-it.com/static-website/)
11:48:59	18130/18130	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:02:42%20GMT	http://zaman-it.com/images/zamanit_download_proposal1.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/zamanit_download_proposal1.jpg	(from http://zaman-it.com/dynamic-website/)
11:48:59	2228/2228	---MC-	200	added ('OK')	application/json	date:Wed,%2023%20Nov%202016%2005:48:58%20GMT	http://zaman-it.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzaman-it.com%2Fdynamic-website%2F	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-json/oembed/1.0/embeda954.json	(from http://zaman-it.com/dynamic-website/)
11:49:00	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202016%2005:48:59%20GMT	http://zaman-it.com/?p=2184	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/indexcc85.html	(from http://zaman-it.com/dynamic-website/)
11:49:01	2325/2325	---MCZ	200	added ('OK')	text/xml	date:Wed,%2023%20Nov%202016%2005:49:00%20GMT	http://zaman-it.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzaman-it.com%2Fdynamic-website%2F&format=xml	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-json/oembed/1.0/embed73c9	(from http://zaman-it.com/dynamic-website/)
11:49:02	0/-1	---M--	301	error ('')			http://zaman-it.com/email-marketing	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/email-marketing.158.delayed	(from http://zaman-it.com/dynamic-website/)
11:49:02	0/-1	---M--	301	error ('')			http://zaman-it.com/email-marketing	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/email-marketing.159.delayed	(from http://zaman-it.com/dynamic-website/)
11:49:03	4755/4755	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202015%2013:04:10%20GMT	http://zaman-it.com/images/portfolio-btn-final.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/portfolio-btn-final.png	(from http://zaman-it.com/dynamic-website/)
11:49:04	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202016%2005:49:03%20GMT	http://zaman-it.com/dynamic-website/contact	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/dynamic-website/contact	(from http://zaman-it.com/dynamic-website/)
11:49:05	2238/2238	---MC-	200	added ('OK')	application/json	date:Wed,%2023%20Nov%202016%2005:49:04%20GMT	http://zaman-it.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzaman-it.com%2Fecommerce-website%2F	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-json/oembed/1.0/embed704b.json	(from http://zaman-it.com/ecommerce-website/)
11:49:05	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202016%2005:49:05%20GMT	http://zaman-it.com/?p=2186	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/index20de.html	(from http://zaman-it.com/ecommerce-website/)
11:49:07	2335/2335	---MCZ	200	added ('OK')	text/xml	date:Wed,%2023%20Nov%202016%2005:49:06%20GMT	http://zaman-it.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzaman-it.com%2Fecommerce-website%2F&format=xml	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-json/oembed/1.0/embed568e	(from http://zaman-it.com/ecommerce-website/)
11:49:09	44923/44923	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Nov%202016%2005:49:08%20GMT	http://zaman-it.com/low-cost-domain-registration.html	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/low-cost-domain-registration.html	(from http://zaman-it.com/ecommerce-website/)
11:49:09	0/-1	---M--	301	error ('')			http://zaman-it.com/email-marketing	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/email-marketing.15f.delayed	(from http://zaman-it.com/ecommerce-website/)
11:49:09	0/-1	---M--	301	error ('')			http://zaman-it.com/email-marketing	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/email-marketing.160.delayed	(from http://zaman-it.com/ecommerce-website/)
11:49:11	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202016%2005:49:10%20GMT	http://zaman-it.com/ecommerce-website/contact	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/ecommerce-website/contact	(from http://zaman-it.com/ecommerce-website/)
11:49:13	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202016%2005:49:12%20GMT	http://zaman-it.com/?p=2654	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/indexae35.html	(from http://zaman-it.com/newspaper-website/)
11:49:13	2238/2238	---MC-	200	added ('OK')	application/json	date:Wed,%2023%20Nov%202016%2005:49:12%20GMT	http://zaman-it.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzaman-it.com%2Fnewspaper-website%2F	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-json/oembed/1.0/embed852d.json	(from http://zaman-it.com/newspaper-website/)
11:49:15	0/-1	---M--	301	error ('')			http://zaman-it.com/email-marketing	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/email-marketing.164.delayed	(from http://zaman-it.com/newspaper-website/)
11:49:15	0/-1	---M--	301	error ('')			http://zaman-it.com/email-marketing	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/email-marketing.165.delayed	(from http://zaman-it.com/newspaper-website/)
11:49:15	2335/2335	---MCZ	200	added ('OK')	text/xml	date:Wed,%2023%20Nov%202016%2005:49:14%20GMT	http://zaman-it.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzaman-it.com%2Fnewspaper-website%2F&format=xml	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-json/oembed/1.0/embed935b	(from http://zaman-it.com/newspaper-website/)
11:49:16	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202016%2005:49:15%20GMT	http://zaman-it.com/newspaper-website/contact	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/newspaper-website/contact	(from http://zaman-it.com/newspaper-website/)
11:49:18	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202016%2005:49:17%20GMT	http://zaman-it.com/?p=2675	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/index1813.html	(from http://zaman-it.com/mobile-apps/)
11:49:18	2208/2208	---MC-	200	added ('OK')	application/json	date:Wed,%2023%20Nov%202016%2005:49:17%20GMT	http://zaman-it.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzaman-it.com%2Fmobile-apps%2F	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-json/oembed/1.0/embed4f31.json	(from http://zaman-it.com/mobile-apps/)
11:49:19	0/-1	---M--	301	error ('')			http://zaman-it.com/email-marketing	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/email-marketing.169.delayed	(from http://zaman-it.com/mobile-apps/)
11:49:19	0/-1	---M--	301	error ('')			http://zaman-it.com/email-marketing	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/email-marketing.16a.delayed	(from http://zaman-it.com/mobile-apps/)
11:49:20	2305/2305	---MCZ	200	added ('OK')	text/xml	date:Wed,%2023%20Nov%202016%2005:49:19%20GMT	http://zaman-it.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzaman-it.com%2Fmobile-apps%2F&format=xml	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-json/oembed/1.0/embedee7f	(from http://zaman-it.com/mobile-apps/)
11:49:21	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202016%2005:49:20%20GMT	http://zaman-it.com/mobile-apps/contact	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/mobile-apps/contact	(from http://zaman-it.com/mobile-apps/)
11:49:22	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Nov%202016%2005:49:22%20GMT	http://zaman-it.com/?p=2188	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/index5c87.html	(from http://zaman-it.com/logo-design/)
11:49:23	2208/2208	---MC-	200	added ('OK')	application/json	date:Wed,%2023%20Nov%202016%2005:49:21%20GMT	http://zaman-it.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzaman-it.com%2Flogo-design%2F	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-json/oembed/1.0/embed29b4.json	(from http://zaman-it.com/logo-design/)
11:49:24	2305/2305	---MCZ	200	added ('OK')	text/xml	date:Wed,%2023%20Nov%202016%2005:49:23%20GMT	http://zaman-it.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzaman-it.com%2Flogo-design%2F&format=xml	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-json/oembed/1.0/embed0a7d	(from http://zaman-it.com/logo-design/)
11:49:25	4273/4273	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:06:24%20GMT	http://zaman-it.com/images/bm-collection_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/bm-collection_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:27	4638/4638	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:03:26%20GMT	http://zaman-it.com/images/suburban_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/suburban_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:28	4331/4331	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:04:12%20GMT	http://zaman-it.com/images/portal-software_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/portal-software_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:29	5262/5262	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:04:32%20GMT	http://zaman-it.com/images/ltj-reality_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/ltj-reality_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:31	3858/3858	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:04:52%20GMT	http://zaman-it.com/images/jersy-shore-vip_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/jersy-shore-vip_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:32	4657/4657	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:04:08%20GMT	http://zaman-it.com/images/portland-rental_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/portland-rental_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:33	4754/4754	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:06:18%20GMT	http://zaman-it.com/images/chek-a-teen_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/chek-a-teen_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:35	4924/4924	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:05:48%20GMT	http://zaman-it.com/images/home&garden_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/home&garden_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:36	5030/5030	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:06:06%20GMT	http://zaman-it.com/images/dsc-inc_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/dsc-inc_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:38	4056/4056	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:05:58%20GMT	http://zaman-it.com/images/fas_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/fas_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:39	4003/4003	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:05:56%20GMT	http://zaman-it.com/images/father-time_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/father-time_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:40	4466/4466	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:05:56%20GMT	http://zaman-it.com/images/fatblaster-fitness_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/fatblaster-fitness_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:42	4108/4108	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:06:06%20GMT	http://zaman-it.com/images/e-business-control_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/e-business-control_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:43	5515/5515	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:06:04%20GMT	http://zaman-it.com/images/economy-travel_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/economy-travel_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:45	4586/4586	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:06:00%20GMT	http://zaman-it.com/images/etn-solution_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/etn-solution_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:46	5663/5663	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:05:50%20GMT	http://zaman-it.com/images/global-rxservice_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/global-rxservice_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:47	3927/3927	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:04:40%20GMT	http://zaman-it.com/images/liquid-paper_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/liquid-paper_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:49	4357/4357	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:05:46%20GMT	http://zaman-it.com/images/iam-online_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/iam-online_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:50	3986/3986	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:04:58%20GMT	http://zaman-it.com/images/interactive-solution_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/interactive-solution_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:50	698128/698128	---M--	200	added ('OK')	application/pdf	date:Wed,%2026%20Oct%202016%2005:45:56%20GMT	http://zaman-it.com/pdf/website.pdf	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/pdf/website.pdf	(from http://zaman-it.com/static-website/)
11:49:51	4689/4689	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:04:58%20GMT	http://zaman-it.com/images/inter-surplus_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/inter-surplus_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:52	4000/4000	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:06:08%20GMT	http://zaman-it.com/images/digital-hub-usa_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/digital-hub-usa_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:53	4425/4425	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:04:50%20GMT	http://zaman-it.com/images/kingsbridge_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/kingsbridge_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:53	4800/4800	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:04:46%20GMT	http://zaman-it.com/images/krick-feld_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/krick-feld_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:54	4701/4701	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:04:42%20GMT	http://zaman-it.com/images/life4-les_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/life4-les_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:54	4778/4778	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:03:24%20GMT	http://zaman-it.com/images/sure-life_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/sure-life_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:56	4382/4382	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:06:18%20GMT	http://zaman-it.com/images/ceder-rock_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/ceder-rock_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:57	5530/5530	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:04:32%20GMT	http://zaman-it.com/images/macabbe-travle_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/macabbe-travle_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:57	4101/4101	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:07:06%20GMT	http://zaman-it.com/images/Alexander-a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/Alexander-a.jpg	(from http://zaman-it.com/logo-design/)
11:49:58	4143/4143	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:04:24%20GMT	http://zaman-it.com/images/netiniv_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/netiniv_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:58	4446/4446	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:04:16%20GMT	http://zaman-it.com/images/peter_clother_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/peter_clother_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:59	4022/4022	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:06:28%20GMT	http://zaman-it.com/images/bgg-investigation_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/bgg-investigation_a.jpg	(from http://zaman-it.com/logo-design/)
11:49:59	4831/4831	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:03:42%20GMT	http://zaman-it.com/images/recticell_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/recticell_a.jpg	(from http://zaman-it.com/logo-design/)
11:50:00	4533/4533	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:06:58%20GMT	http://zaman-it.com/images/abccook_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/abccook_a.jpg	(from http://zaman-it.com/logo-design/)
11:50:01	4806/4806	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:03:16%20GMT	http://zaman-it.com/images/tran-today_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/tran-today_a.jpg	(from http://zaman-it.com/logo-design/)
11:50:01	4894/4894	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:03:12%20GMT	http://zaman-it.com/images/vitra_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/vitra_a.jpg	(from http://zaman-it.com/logo-design/)
11:50:01	0/-1	---M--	301	error ('')			http://zaman-it.com/email-marketing	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/email-marketing.193.delayed	(from http://zaman-it.com/logo-design/)
11:50:01	0/-1	---M--	301	error ('')			http://zaman-it.com/email-marketing	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/email-marketing.194.delayed	(from http://zaman-it.com/logo-design/)
11:50:01	3655/3655	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202015%2013:03:22%20GMT	http://zaman-it.com/images/tierrainfosis_a.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/images/tierrainfosis_a.jpg	(from http://zaman-it.com/logo-design/)
